No,ID Ciri Pengujian,Ciri 1,Ciri 2,Ciri 3,Ciri 4,Ciri 5,Ciri 6,Ciri 7,Kelas Terklasifikasi
155,931,0.0009445704448234363,9.383723945355443e-08,2.0854974695569246e-11,7.344008645875246e-12,-8.757270010373973e-23,-1.69007903667673e-15,-2.4322351609433663e-23,bahagia,
156,932,0.0009800623892466085,3.58406289072262e-07,1.1088710602272292e-11,1.268798342446671e-12,1.734022194904972e-24,6.989948280065136e-16,4.432006253889518e-24,bahagia,
157,933,0.0007865665999741026,1.927177527112937e-08,3.4169631879489727e-12,6.823653004785459e-12,1.0015584911393086e-23,1.2251465678630922e-16,3.1390145306437824e-23,bahagia,
158,939,0.0011615494150795536,2.3873808195458353e-09,4.6316151058116905e-11,7.176341782981852e-11,-6.517109607352904e-22,2.7564295774402306e-15,-4.085686074221959e-21,bahagia,
159,940,0.0009523962053543779,6.340585198086024e-08,1.536250028233261e-10,1.2595764369237746e-11,4.090229122437082e-22,2.830983004718625e-16,3.7376224429225883e-22,bahagia,
160,941,0.0008101382003107859,2.130796562433828e-08,3.1560191052620984e-11,1.483972047823734e-12,7.163856500651654e-24,1.703081919928289e-16,7.198382044181374e-24,bahagia,
161,942,0.000767116072255781,1.2752427809071417e-10,7.344273456761743e-13,3.6079476628217914e-13,1.8321391562467095e-25,3.955323513792787e-18,-3.042279677621422e-26,bahagia,
162,943,0.0008399329502126406,1.9184209139671384e-08,1.6542139317235764e-12,5.2145683666501355e-12,1.454496359889601e-23,7.176700752680298e-16,-4.795847701711699e-24,sedih,
163,949,0.000787216612890575,1.9164115680808504e-08,1.851057595825211e-11,1.4296160258542772e-11,-1.3596483839111608e-22,7.15217111764184e-16,1.8867625004865836e-22,sedih,
164,950,0.0006988917756995951,2.590041303079305e-09,6.053103126004842e-13,1.8823784735220317e-13,-5.133266282620547e-26,-6.544858493055765e-18,3.744771174949681e-26,sedih,
165,951,0.0007033860858517866,2.7033868246622745e-10,2.2527217862879376e-12,2.1656187129614324e-13,-7.343568406087078e-26,-2.270571263262052e-18,1.322386855011448e-25,bahagia,
166,952,0.000677501553196294,1.0899379755670532e-09,1.435596239727745e-12,2.997930634384302e-14,1.2280114537375348e-27,7.501724873349025e-19,6.096960781697682e-27,sedih,
167,957,0.0012265730988036284,2.618275381681275e-08,8.167024071994274e-11,6.719158221402404e-11,4.850174535830981e-21,1.08704495417203e-14,1.1182615849345727e-21,bahagia,
168,958,0.0011868792149083954,2.073241564330321e-08,5.070198074581754e-10,2.7352824394681975e-11,1.7083774526086098e-21,-1.6080450446546558e-16,2.730839100761213e-21,sedih,
169,961,0.0007216404068679999,6.428343939659853e-08,6.464575971832571e-12,9.64729014972964e-13,4.1045266899523703e-25,-2.205323087129718e-16,-2.3740075093397866e-24,bahagia,
170,962,0.0006716933683980184,3.830876802818385e-10,5.60173577436879e-13,7.932969287703592e-14,5.06889623342018e-27,-1.1518431712788292e-18,1.5936311493046273e-26,bahagia,
171,963,0.0006650762721419699,8.114828143925789e-10,1.159678901794275e-12,3.2303934793460706e-14,-3.2135397210725197e-27,-8.675094813535409e-19,5.363451814661381e-27,bahagia,
172,967,0.0007176163881618095,2.5815328186290552e-08,8.598352900468449e-13,1.2691687101537122e-13,3.320224530735038e-26,4.1367393015659895e-18,-2.5601300589516336e-26,bahagia,
173,968,0.0009997037129404788,2.618726205578979e-07,1.363356351150845e-10,1.2935094779477389e-11,-4.94984859109863e-22,-3.562240055692072e-15,-2.237305345013507e-22,bahagia,
174,969,0.0009488833045832859,9.914689378477766e-09,3.9605569139678986e-11,6.084224763654771e-12,8.035455639242168e-23,5.343849057648921e-17,-4.963156426662066e-23,sedih,
175,973,0.0007325471320003137,8.414297413219519e-11,8.290112041924691e-13,2.0949515736798493e-13,3.570411851412536e-26,1.3818828339703823e-18,7.967089471672204e-26,bahagia,
176,974,0.0007713301621899086,3.737676437651595e-09,5.172876046588623e-13,1.1643862339473945e-12,-9.027783869806452e-25,-1.413767719000298e-17,-4.0215531335375517e-26,bahagia,
177,975,0.0006661074950666515,4.381784450681509e-09,6.6499297092149495e-12,2.7522566903827336e-14,-1.058812507849181e-26,6.881266322112114e-19,-5.1507389006965845e-27,bahagia,
178,979,0.0007979079642017038,2.6626670947197755e-09,4.5954974439317934e-12,7.900354484366424e-14,1.0506955055265996e-26,-3.248793208152718e-18,-4.642917592498054e-26,bahagia,
179,980,0.0008634805214444072,3.192191011950111e-08,4.8931386256233055e-11,4.6611069436292334e-12,-5.30024052358318e-23,-7.529143133722166e-16,4.6323549782623074e-23,bahagia,
180,983,0.0009144444984014169,1.47955817468999e-07,2.794167878417752e-11,8.97166678243029e-12,1.4185131999540048e-22,2.911698503782012e-16,7.47757796459279e-24,bahagia,
181,984,0.002263375263476154,7.629904044545224e-08,3.2628025839441633e-09,2.843922580883486e-10,1.0220178570708273e-19,-3.0084395600819e-14,-2.541724928947506e-19,bahagia,
182,985,0.0007301037843727505,5.2100443531297934e-09,1.5817164976363755e-11,1.9215702044150593e-13,3.07959585963152e-25,-5.349543663829726e-19,-1.3186321924531152e-25,sedih,
183,989,0.0007177238394337928,1.0784044434143862e-08,2.3613520991166635e-11,5.063575141974373e-13,1.5125471948238305e-24,5.120192602021252e-17,-8.819984482361077e-25,bahagia,
184,990,0.000705480158872726,7.64917102135128e-10,5.266080853067696e-13,1.6248896099176058e-13,9.450655168477732e-27,-2.223306674316093e-18,4.65822729542022e-26,bahagia,
185,991,0.0008665735213209467,5.945257427441199e-08,2.872192252728927e-11,7.504014257645203e-12,3.7248295843388345e-24,1.823735651280896e-15,1.1010292243337328e-22,bahagia,
186,995,0.0008163241117133521,1.125554887891766e-08,7.752913970552064e-12,2.739345217283301e-12,-8.652930691801334e-24,-2.6062360416779397e-16,-9.19218745071175e-24,bahagia,
187,996,0.0009060757134805436,1.3864012209714973e-08,2.545911822521656e-11,6.482385361468298e-12,-5.2201122161475e-23,7.282038460262776e-16,6.488501866401005e-23,sedih,
188,997,0.0007507062256113936,9.939045722413285e-10,4.930449133186569e-12,1.0748317068120993e-12,2.1732124741895248e-24,3.1792881702562784e-17,1.1829424606385269e-24,bahagia,
189,1001,0.0007049646630185822,1.1592587370018213e-08,3.2578527517396815e-11,5.085245687616357e-13,1.5935778180626412e-24,4.934722971493866e-17,-1.3208654057816884e-24,bahagia,
190,1002,0.000817144610089441,7.993207684983035e-11,1.5765796797682186e-11,1.7354184020899524e-13,2.176981455259362e-25,-1.33524639805998e-18,-1.8710362264659765e-25,sedih,
191,1003,0.0007527450167214658,4.4825307719139927e-10,3.8432689399214164e-13,3.161170965582145e-13,-5.593204491123928e-26,1.8372143764510386e-18,9.493331529578076e-26,sedih,
192,1004,0.0034763000645951585,1.2517929238491887e-06,3.179745340457755e-08,1.1280549163053648e-08,1.7046908329380551e-16,4.6213002947145666e-12,1.2877975580763236e-16,bahagia,
193,1005,0.0008275574438464306,5.2800961744099154e-09,1.8162522865620934e-11,5.904183498369576e-13,-1.5422881417713661e-24,3.509429381432141e-18,-1.165971093867036e-24,bahagia,
194,1011,0.0009429695452191658,2.4172047234232884e-09,4.0535449324544646e-12,1.0658267880771326e-12,-1.5294396914670572e-24,-4.9454847300076686e-17,1.602717994089117e-24,bahagia,
195,1012,0.0014125880858563448,3.6190945373963976e-08,1.1422809616851047e-09,3.124597050246632e-10,-1.4924725211821935e-19,5.1438703618767815e-14,-1.1212235791092727e-19,bahagia,
196,1013,0.0010090613022070496,1.2686937992078283e-08,1.9011423878159096e-11,2.9894492418005757e-12,-2.0889441291142804e-23,2.524089808239261e-16,8.45830470909963e-24,sedih,
197,1017,0.0006766415193504847,6.937634471658212e-09,9.809078696263385e-12,1.0639313745882965e-15,1.0352010682109114e-28,6.19835244629643e-20,-3.311840227149556e-29,sedih,
198,1018,0.0008419369775462293,9.561931005920857e-09,2.1353068468552477e-11,1.5488402046796346e-12,8.447111335925782e-24,6.456737722721065e-18,2.825616100863751e-24,bahagia,
199,1019,0.0006817996466889737,1.232320343654393e-09,4.154701227986597e-12,1.0737126644830787e-13,-1.837102923039673e-26,1.6866188238506161e-18,6.932068429874731e-26,bahagia,
200,1020,0.0006737477931546157,1.5291554665371104e-10,4.866744077737447e-13,3.11234882772621e-14,4.974940044116781e-28,-2.541035601450562e-19,3.798022160158361e-27,bahagia,
201,1025,0.0006987532295185648,5.490748038951396e-09,9.268239898317706e-12,2.0708768244665578e-13,-1.2528746334899557e-25,1.534439905805417e-17,2.5809778573263084e-25,bahagia,
202,1026,0.000790448622132886,7.875458218739304e-08,9.334103778714296e-11,4.144761306424913e-11,2.4470022973016552e-21,1.1507570233243853e-14,8.113852323609807e-22,sedih,
203,1027,0.0007136832565779758,3.3270801085111683e-09,1.1144658636075405e-11,5.2181610988800603e-14,2.46402366415845e-26,-1.8383411781182362e-18,-3.124680681007908e-26,bahagia,
204,1028,0.0006660921664826322,6.841508094196771e-11,3.486983932036603e-14,5.569956090994813e-16,-3.0658713437142668e-31,4.182269629904298e-21,2.43550265480552e-30,bahagia,
205,1029,0.0007033789118505967,2.3510035798196925e-09,9.413272303499905e-12,2.5818070750187593e-13,3.171865092685792e-25,8.620783988386949e-18,2.47773257314115e-25,bahagia,
206,1035,0.0006909161195952298,1.6419996667645332e-10,3.6206086627568874e-13,7.372685779712017e-14,8.943386609456991e-27,-9.252017862630801e-19,-8.069259286448329e-27,sedih,
207,1036,0.0006880490705381632,1.6426184923993954e-08,9.27812272756277e-13,3.099778728815102e-14,-2.636008598074963e-28,3.2810018200486775e-18,5.2502430117110545e-27,bahagia,
208,1037,0.0007185861155989913,3.7240300712488596e-09,1.1571680068529502e-11,2.418398138922396e-13,-2.5026433289550482e-25,1.456277867055853e-17,3.178707433629069e-25,sedih,
209,1038,0.0008041149408623388,7.0165740660755496e-09,9.138812410336366e-12,1.3712111566288751e-14,-2.6797155799833082e-27,-4.235032798154279e-19,4.0472973478593344e-27,bahagia,
210,1039,0.0008258484211990776,6.964438977518904e-08,7.531935815092265e-11,3.783380449356249e-11,7.869327835361044e-22,9.884595256718582e-15,1.8600189753840665e-21,bahagia,
211,1045,0.0007485312487790359,1.8463475550513209e-09,2.610852009331285e-13,3.251964005713521e-13,-8.688740455383559e-26,-4.824232693800481e-18,-3.780744177022461e-26,bahagia,
212,1046,0.0006800495125411771,2.5769809472912207e-10,2.277992304485839e-13,3.282552213661584e-14,2.588901349012744e-27,-4.832752556530107e-19,-1.163978587802258e-27,bahagia,
213,1047,0.0007428693933246189,2.73885399577609e-09,2.279762660845343e-12,7.347870005388899e-13,-9.018173239480903e-25,-3.3919828371305386e-17,3.0191650736963647e-25,sedih,
214,1051,0.000996140443245567,1.262173534969467e-07,1.0043590770987603e-11,9.54732127623928e-12,-5.933037480591795e-23,-2.8949656175538127e-15,-7.225201146660792e-23,bahagia,
215,1052,0.0009503352273085687,1.5954919133955052e-07,7.927618455708186e-11,7.492188713996988e-12,1.170578563844324e-22,-2.301389889158926e-15,-1.4013461084224764e-22,bahagia,
216,1053,0.0010851251997283861,5.147587905305386e-09,7.808873576117245e-12,1.4338730996423271e-11,6.165776314290203e-23,1.0643632004945796e-16,-1.386330668184891e-22,bahagia,
217,1057,0.0008241388318872327,5.586940876498313e-09,4.8469397256803226e-11,4.1851990482448954e-12,-4.2460098119537856e-23,-1.5935758918349946e-16,4.18367058201045e-23,bahagia,
218,1058,0.0011078984760806983,7.972003281337542e-08,8.126328542211332e-11,1.973968552334048e-12,1.7840605153062106e-24,2.8490454016239365e-16,2.4937272668421894e-23,bahagia,
219,1059,0.0009209644624547773,1.1158143567276992e-08,1.4921250525068526e-11,5.5676423925169785e-12,3.220713267736156e-23,7.887175730613065e-17,-3.921670011220244e-23,sedih,
220,1063,0.000996140443245567,1.262173534969467e-07,1.0043590770987603e-11,9.54732127623928e-12,-5.933037480591795e-23,-2.8949656175538127e-15,-7.225201146660792e-23,bahagia,
221,1064,0.0009503352273085687,1.5954919133955052e-07,7.927618455708186e-11,7.492188713996988e-12,1.170578563844324e-22,-2.301389889158926e-15,-1.4013461084224764e-22,sedih,
222,1065,0.0010851251997283861,5.147587905305386e-09,7.808873576117245e-12,1.4338730996423271e-11,6.165776314290203e-23,1.0643632004945796e-16,-1.386330668184891e-22,bahagia,
223,1069,0.0007485312487790359,1.8463475550513209e-09,2.610852009331285e-13,3.251964005713521e-13,-8.688740455383559e-26,-4.824232693800481e-18,-3.780744177022461e-26,bahagia,
224,1070,0.0006800495125411771,2.5769809472912207e-10,2.277992304485839e-13,3.282552213661584e-14,2.588901349012744e-27,-4.832752556530107e-19,-1.163978587802258e-27,bahagia,
225,1071,0.0007428693933246189,2.73885399577609e-09,2.279762660845343e-12,7.347870005388899e-13,-9.018173239480903e-25,-3.3919828371305386e-17,3.0191650736963647e-25,bahagia,
226,1075,0.0007564771979705379,5.945865454811061e-08,8.057907437803613e-13,3.080161660479688e-12,4.824336838661101e-24,3.116808007892698e-16,5.226525481003963e-25,bahagia,
227,1076,0.0007240888309785607,1.4315459561814149e-08,3.573778964708505e-11,1.133665467604593e-13,2.268212790575694e-25,6.268605634959288e-18,-2.492973338046175e-26,sedih,
228,1079,0.000812028215027831,8.517176108518725e-09,4.060417932486812e-12,3.7320053236744064e-12,1.3832373029506518e-23,-3.1611653956287144e-16,4.440873581148349e-24,sedih,
229,1080,0.0008233976178955433,4.405378694217123e-09,4.534430254551242e-13,1.0172224802497158e-11,2.0991204936749934e-23,-9.129293328187217e-17,-6.053626202635234e-24,bahagia,
230,1083,0.0008314933264552292,3.194442993993919e-08,9.681159358523355e-11,9.738885002578551e-13,-2.6165983673657825e-24,-1.7148755726911732e-16,-9.087222720944698e-24,bahagia,
231,1084,0.0007015837544762681,2.7895392014066436e-08,7.568808270011126e-12,5.2495358693417205e-14,3.081462458975928e-26,8.585701595069203e-18,-1.2058137170752502e-26,bahagia,
232,1085,0.000721892540120177,1.0968310350141496e-08,1.0623497786836775e-11,3.7072839183279957e-13,-5.737294938965783e-25,-3.839106399542133e-17,-4.605765806331116e-25,bahagia,
233,1086,0.0007862698926803127,4.9239837702230204e-08,9.578682371888803e-12,1.5412276789746515e-12,3.0498939051825908e-24,-2.2887970398372207e-16,5.075998177944945e-24,sedih,
234,1091,0.0008601788196039835,1.5076474900316763e-09,1.2475371052754512e-11,2.058047805950619e-12,6.835543974618794e-24,-7.981532981956447e-18,7.875466988094295e-24,bahagia,
235,1092,0.000892535042951198,3.140167886798576e-08,4.0162930344167614e-11,9.458578304773148e-12,8.774238874719634e-23,-5.317399401352647e-16,-1.621342113361906e-22,bahagia,
236,1095,0.0008995177959173945,1.0451765237607228e-08,5.2778937921030255e-12,9.052687980673302e-13,1.251201355035881e-24,7.775275476281672e-17,1.532987256353749e-24,sedih,
237,1096,0.0007474361846741744,5.451102830398938e-09,2.849779508563743e-11,5.938072028902597e-13,-2.3276063562534204e-24,3.267416843618895e-17,7.410352981572342e-25,bahagia,
238,1099,0.0007992722584300618,4.832242074453553e-09,5.575362800609091e-12,7.395521393513257e-13,-4.0964678365957137e-25,-5.1385278953531205e-17,-1.4447701416957696e-24,bahagia,
239,1100,0.0008086007498439091,1.3234765864013813e-07,1.0487051737411106e-11,4.54604546455317e-12,-8.639327853729316e-24,1.1787288981073917e-15,3.0176660256043173e-23,bahagia,
240,1103,0.0008212004651995267,3.1213573798690716e-08,2.3168805777805262e-11,6.584723577480749e-12,7.117232207585695e-23,-2.6369830908724724e-16,-3.9361073568848165e-23,bahagia,
241,1104,0.0007365033678482383,1.7171317846157488e-09,8.951759250625238e-12,3.497884970578734e-13,-6.1356131899212445e-25,5.3578831306638385e-18,8.157088777116332e-26,sedih,
242,1107,0.0009193367748819175,4.863698159896116e-08,1.451187870496457e-10,2.0204253236673943e-11,7.67110603073268e-23,3.7877694470754557e-16,1.0913291806626907e-21,bahagia,
243,1108,0.0009364138239030812,5.3597451386564167e-08,1.0525777996476458e-11,2.9412488756657947e-11,-2.6217191631814383e-22,-2.9011347431497502e-15,-4.461949223478102e-22,bahagia,
244,1111,0.0007521582914326023,1.1146641879666612e-09,2.931864555741718e-13,1.033083620331217e-12,-5.683674597494477e-25,-3.429737136854338e-17,1.4738096783563e-26,bahagia,
245,1112,0.0007852933928589424,1.3822192604768388e-09,3.128931712418353e-12,1.1699216824216942e-12,1.5124565870329857e-24,2.474214940906553e-17,1.6500928756082643e-24,sedih,
246,1115,0.0008510114296274582,4.347220493660815e-08,4.195386351187198e-11,4.7243434765179306e-12,-3.858631300320637e-23,9.45558581874356e-16,-5.41747664797057e-23,bahagia,
247,1116,0.0007798991584632433,3.2245162620392213e-09,2.754627959193569e-12,5.254210501256734e-13,-5.785845074809212e-25,-2.915619537768425e-17,-2.545644333557881e-25,bahagia,
248,1119,0.000763210690298147,1.3086185909731072e-09,1.8674099234364242e-12,7.727536285684699e-13,2.437449698239244e-25,-1.4041653585621085e-17,-8.957129785720329e-25,bahagia,
249,1120,0.0006721760077563646,1.1954822689021042e-10,8.363905114108401e-14,4.95717759225299e-14,3.057427065612906e-27,-5.112248522220436e-19,-9.168932622381488e-28,bahagia,
250,1121,0.0007132863684669167,1.2622622829895056e-09,7.355215789754805e-13,4.006622816273444e-13,-1.9419003830376974e-25,-1.4190942367347063e-17,-9.79684448785564e-26,sedih,
251,1125,0.0008573073509385141,3.45481155555871e-09,1.1868704341627939e-11,5.024578985823947e-12,1.573280582778004e-23,-2.9202084162242223e-16,-3.5469051952332487e-23,bahagia,
252,1126,0.0010271136319743121,4.715079083717193e-08,9.405607289275664e-13,1.3731142067640309e-13,4.4972431259074166e-27,-9.655185007887012e-18,4.914080648546912e-26,bahagia,
253,1129,0.0009598692917968279,2.471068086285254e-08,2.7166678186119783e-11,1.3315373174455896e-11,-1.1325374262269852e-22,-1.1649589568474516e-15,-2.265144726609659e-22,bahagia,
254,1130,0.0006971069785583257,5.33565499517848e-08,3.81741383019217e-12,1.9017642462748076e-13,1.2402831361679846e-25,1.121589831163277e-17,-1.042766759360406e-25,bahagia,
255,1133,0.0008716644891554183,1.1736301412673224e-09,1.5163684328140377e-11,7.659741503733622e-14,5.863752807539071e-26,8.627186098873916e-19,5.810632958501607e-26,bahagia,
256,1134,0.0009619869001775015,3.061169586357936e-08,1.097545930634725e-11,7.248255520322572e-12,-3.8634779536159407e-23,-9.086860898006778e-16,-5.183476470248989e-23,bahagia,
257,1137,0.002021392864901583,1.6845182324308342e-07,2.094220705254881e-09,3.1270613122997096e-10,9.258743410443064e-20,1.1693344806607236e-13,2.3550937237576124e-19,bahagia,
258,1138,0.000859896327321464,2.088593741743494e-09,2.300542252269432e-10,1.2892727912502943e-11,-6.898883178901176e-22,5.342163589337184e-16,1.3066849366311475e-22,sedih,
259,1141,0.0009024074876821046,9.755027210268864e-09,1.1343293974923843e-12,5.017772043390162e-12,4.254757931674168e-24,8.78626533884721e-17,-1.1189528204305584e-23,bahagia,
260,1142,0.0008320738778757363,1.438118991594738e-08,4.4834877893258544e-12,4.198240143387165e-13,3.1115562217001692e-25,-3.3065999565733285e-17,4.847034584352414e-25,sedih,
261,1145,0.0007320452454175365,1.3732941466923928e-10,5.881365798088995e-13,1.673429193547017e-13,4.059236041953099e-26,1.8873805435112163e-18,3.329254503384704e-26,bahagia,
262,1146,0.0007658931406211262,2.7119966787830964e-09,4.719605389349319e-13,1.0692782668064722e-12,-5.152476009197825e-25,-1.943451536688405e-18,5.581421797205768e-25,bahagia,
263,1147,0.0006630735101490616,3.3454827248485523e-09,5.108564616919702e-12,1.3732295229686225e-14,1.7751248165099677e-27,-4.736382643701045e-19,-3.174581950952728e-27,bahagia,
264,1151,0.000781136466797115,2.8025954850655014e-09,1.8765013665012377e-12,6.927188619694368e-13,5.527928353233796e-25,-3.61597767289993e-17,-5.640775947895786e-25,bahagia,
265,1152,0.0008466783600704758,8.690600011762756e-09,1.161182226100215e-11,1.0327661961347172e-11,-1.848587141288447e-24,-5.370286998931789e-16,-1.1308244510276427e-22,bahagia,
266,1153,0.0009678910226361298,5.633224415158304e-10,1.6429601392181332e-10,9.079658141334298e-12,2.2409032151853185e-22,1.8839022099059174e-16,2.6974769581529865e-22,bahagia,
267,1154,0.0008084476251902388,1.6665113301015532e-13,4.249278978900049e-11,1.5880283700898538e-12,-5.336664944824408e-24,-4.647211703025282e-19,1.190347665843519e-23,bahagia,
268,1155,0.0009128431474049722,6.016994065341088e-09,4.362758792059649e-12,1.5890189938522715e-11,-6.855702958735542e-23,-1.0486325777356799e-15,1.131564563863218e-22,sedih,
269,1156,0.0008557312234969972,2.0397223847940778e-09,7.0452780042308985e-12,7.40884923837207e-12,5.2532094584839244e-23,2.749562870312667e-16,-1.027371006604896e-23,bahagia,
270,1163,0.0007322343377529593,1.7798479389590175e-09,1.58325037755939e-11,4.922170936413923e-13,-7.387773330240906e-25,-2.0357525676459213e-17,-1.1585702126938658e-24,bahagia,
271,1164,0.0007938768539805668,5.147129180328019e-08,3.5080215802380346e-11,1.987810717877904e-12,1.2138206851894091e-23,-2.3430085268675387e-16,-1.1322792877866633e-23,bahagia,
272,1165,0.0008212226087697333,1.856639742507837e-08,2.872468006452132e-11,5.845978922283239e-12,-4.8197627642984176e-23,-7.666128002426676e-16,5.844540992151155e-23,bahagia,
273,1166,0.0008734835697848447,6.819330773347305e-08,1.9639350439961686e-11,1.1736429327791257e-11,-1.7748966088643063e-22,3.052434205308777e-15,1.5709493741992763e-23,sedih,
274,1171,0.0009144444984014169,1.47955817468999e-07,2.794167878417752e-11,8.97166678243029e-12,1.4185131999540048e-22,2.911698503782012e-16,7.47757796459279e-24,sedih,
275,1172,0.002263375263476154,7.629904044545224e-08,3.2628025839441633e-09,2.843922580883486e-10,1.0220178570708273e-19,-3.0084395600819e-14,-2.541724928947506e-19,sedih,
276,1173,0.0007301037843727505,5.2100443531297934e-09,1.5817164976363755e-11,1.9215702044150593e-13,3.07959585963152e-25,-5.349543663829726e-19,-1.3186321924531152e-25,sedih,
277,1177,0.0017424279560598072,2.030951554267959e-07,8.157141524349664e-10,1.5159442476334648e-10,-3.70439161028742e-20,-2.8885789747769934e-14,3.8334190585868975e-20,sedih,
278,1178,0.0008116168914356801,4.625482939832598e-08,1.2112400796353866e-11,6.467837246841657e-13,-1.760798903271723e-24,-1.21855828181695e-16,-4.205014280015315e-25,bahagia,
279,1181,0.0008361223350209978,1.584715333553118e-08,1.0402688192948775e-11,7.014578606004496e-13,1.8787031430363942e-24,5.699783029490844e-17,2.4685328916352083e-25,bahagia,
280,1182,0.000815350110503245,2.3566131342729647e-08,1.539289976845633e-11,5.168170949690623e-12,1.85399441002633e-23,-2.0744067580471403e-16,-4.220348391264348e-23,bahagia,
281,1185,0.0008366781913003091,9.474179153535636e-08,1.4672823649529747e-11,9.855327616890383e-16,1.1840016297805068e-28,-9.112940485028013e-20,5.154418190874339e-30,sedih,
282,1186,0.0007268257557731769,4.7477016648820675e-09,4.510794241183412e-12,6.000381210560438e-13,-5.565716241669593e-26,-3.33187790433327e-17,-9.856061895636313e-25,bahagia,
283,1189,0.0008714279380827256,6.505016429875519e-10,1.739103144340083e-11,1.4845347619417433e-13,1.9761969302799097e-25,2.879957980129045e-18,1.335828783260519e-25,bahagia,
284,1190,0.0008701758348389837,1.6245312306038615e-07,2.633167239862772e-12,7.197011817920238e-13,9.516233212156084e-25,2.720960909425107e-16,-2.7570686844253772e-25,sedih,
285,1193,0.0008021816856486185,2.0400581890395288e-08,1.416945341136176e-12,1.1943985790045542e-12,-1.2500264789979345e-24,-8.012144850390405e-17,-9.229234589166945e-25,bahagia,
286,1194,0.0009151840451779338,1.0707944234215223e-07,9.746926073633721e-11,1.1933445740831297e-12,1.0616423707994193e-23,5.924198270910848e-17,7.275408057877217e-24,bahagia,
287,1195,0.0011200198943123122,2.1953129243999636e-08,3.644880764846358e-11,1.5721350311819273e-11,-3.617624428662379e-22,-2.2847197332168594e-15,-1.0371670113497417e-22,bahagia,
288,1196,0.0008700553969446547,9.504305301479814e-08,6.901174976588615e-11,9.426666508812698e-12,-2.3046473369934668e-23,1.3186691460212401e-15,2.3932849351813867e-22,bahagia,
289,1197,0.0007110945496067416,6.698986838464879e-10,1.4294913226402922e-12,3.65216612131435e-13,1.944742888351353e-25,2.0963556781438083e-18,1.783693782690689e-25,bahagia,
290,1198,0.0007944544365088521,8.114952435803497e-09,6.654454626119563e-12,8.439353856814342e-13,5.458893552982583e-25,-4.668099893509359e-17,-1.9240117548213766e-24,sedih,
291,1205,0.0014689955158038823,8.892693556964668e-07,4.487994884713739e-11,2.2410483279663417e-11,5.05442633999249e-22,-1.7570838534623987e-14,-4.996609522387213e-22,bahagia,
292,1206,0.0010627479810763568,4.4715525081805237e-08,3.359626457234035e-11,9.783230042114382e-12,1.6499881094906846e-22,-9.562981888781811e-16,-6.506824384364608e-23,bahagia,
293,1207,0.0010182830244034554,5.349227579294555e-09,3.101807902181253e-11,2.713552758620564e-11,7.769970495556474e-22,1.81686471222435e-15,-1.266664209831505e-22,bahagia,
294,1208,0.001039733545749939,1.4678935648750255e-08,6.604735501758308e-11,3.569442366313529e-11,1.4841250013217941e-21,3.297635577122258e-15,-8.950267959242765e-22,bahagia,
295,1213,0.0007793644506471091,5.402944919591835e-09,6.356414122306858e-12,2.1550247629819847e-12,7.813850918458354e-24,1.464125368780535e-16,1.6000367632430495e-24,sedih,
296,1214,0.0008749070912541331,3.120174208868383e-08,2.790572420146765e-11,1.0362745057655959e-11,2.570572296750004e-23,-1.6178906385933133e-15,-1.7433654073042247e-22,bahagia,
297,1215,0.0008266087299691107,7.5535193140654e-09,5.175516302843175e-12,4.0321367039352756e-13,4.661442036400374e-25,-2.0543256295614565e-17,3.492713723320452e-25,sedih,
298,1219,0.0008226249673755181,1.1659103402933907e-07,2.2809811055426915e-11,4.926717073994201e-12,-4.511236113715166e-23,1.2504711237368355e-15,2.6316572975491315e-23,sedih,
299,1220,0.000725855781198321,3.3586614609249326e-09,1.1057661831539626e-11,8.263299184113504e-13,-2.803278355850917e-25,-2.2884104135250564e-18,-2.4820439179791513e-24,bahagia,
300,1221,0.000702762272879156,7.154083654604424e-10,5.825021612268286e-14,3.833695858248074e-13,-1.921369972207294e-26,-8.681121551252136e-18,-5.397151017202545e-26,sedih,
301,1222,0.0008183041969675835,6.83167403151616e-09,1.5432165578516134e-11,1.8837192887584482e-12,6.168843359134009e-24,-4.2631997017616074e-17,8.068261485493013e-24,bahagia,
302,1227,0.0007644383304568835,9.25522864443905e-09,1.784373779727794e-12,1.7966298840073556e-12,1.398162759666543e-24,1.683639783424243e-16,-2.8971134734031825e-24,sedih,
303,1228,0.0007845166564054446,1.0807448033673639e-08,3.088454825634607e-12,3.4867408868785317e-13,1.3539001968945774e-25,-2.5494254809869383e-17,-3.3554108289746437e-25,bahagia,
304,1229,0.000820899492256575,4.676082861221374e-09,2.4397524035643998e-11,1.1294081876691183e-12,-3.1746202470907363e-24,7.617336178347053e-17,-5.006957054626635e-24,bahagia,
305,1233,0.0006661496624601401,8.283468386514046e-11,1.3214262226523612e-13,1.931554898653999e-15,3.085880281702334e-29,1.568459809065062e-20,1.1414973612879723e-31,sedih,
306,1234,0.0008509134503341233,7.257459456959086e-08,4.1016159875178355e-13,5.6274058251369244e-12,-2.215597178881439e-25,1.1417285696756752e-17,8.546611644498484e-24,sedih,
307,1235,0.0007452020748287921,1.152906497481765e-09,5.942597595095273e-12,1.4627535055869924e-13,-8.322502630758931e-26,-4.506436753221915e-18,1.0803981825943772e-25,bahagia,
308,1236,0.0007522322728829439,3.378792270292141e-09,9.006845523425509e-12,6.373030786257878e-13,-1.3457106200118043e-24,3.558273506443493e-17,-7.214087359629222e-25,bahagia,
